cust_id,gender,age,region,city,signup_date
C010159,F,42,Limpopo,Polokwane,2020-12-11
C010160,M,36,Mpumalanga,Nelspruit,2021-08-26
C010161,M,16,Northern Cape,Kimberley,2020-12-20
C010162,M,46,North West,Rustenburg,2021-07-06
C010163,M,34,KwaZulu-Natal,Durban,2021-03-12
C010164,F,41,Limpopo,Polokwane,2021-09-01
C010165,M,28,KwaZulu-Natal,Durban,2021-12-26
C010166,M,16,North West,Rustenburg,2022-11-08
C010167,F,16,Gauteng,Pretoria,2024-04-28
C010168,M,22,Northern Cape,Kimberley,2022-03-03
C010169,M,39,Eastern Cape,Gqeberha,2020-03-30
C010170,M,49,Mpumalanga,Nelspruit,2020-02-10
C010171,M,37,Mpumalanga,Nelspruit,2022-11-27
C010172,F,20,Eastern Cape,East London,2024-12-25
C010173,M,24,Northern Cape,Kimberley,2020-11-01
C010174,X,49,KwaZulu-Natal,Pietermaritzburg,2019-07-13
C010175,M,17,Mpumalanga,Nelspruit,2019-07-01
C010176,F,58,Northern Cape,Kimberley,2020-08-23
C010177,M,56,Western Cape,Stellenbosch,2024-09-19
C010178,M,59,Northern Cape,Kimberley,2023-09-06
C010179,F,38,Northern Cape,Kimberley,2023-09-17
C010180,M,29,Eastern Cape,Gqeberha,2020-12-29
C010181,M,37,North West,Rustenburg,2024-09-15
C010182,M,44,Gauteng,Soweto,2021-06-11
C010183,M,25,Western Cape,Paarl,2021-05-26
C010184,F,20,Mpumalanga,Nelspruit,2024-08-15
C010185,X,30,Northern Cape,Kimberley,2023-07-16
C010186,M,24,Western Cape,Stellenbosch,2020-09-24
C010187,M,48,Mpumalanga,Nelspruit,2022-11-27
C010188,F,26,Gauteng,Pretoria,2021-02-06
C010189,F,34,North West,Rustenburg,2022-09-17
C010190,M,45,Northern Cape,Kimberley,2019-10-28
C010191,F,48,Free State,Bloemfontein,2019-03-30
C010192,M,36,Gauteng,Johannesburg,2024-10-11
C010193,X,38,Western Cape,Cape Town,2019-06-07
C010194,M,21,Free State,Bloemfontein,2021-05-28
C010195,F,45,North West,Rustenburg,2020-03-03
C010196,M,48,Free State,Bloemfontein,2019-02-02
C010197,F,16,Free State,Bloemfontein,2023-06-30
C010198,M,54,Limpopo,Polokwane,2020-09-11
C010199,M,25,Northern Cape,Kimberley,2023-10-15
C010200,M,40,North West,Rustenburg,2022-04-18
C010201,F,34,Western Cape,Paarl,2022-11-18
C010202,F,32,Western Cape,Paarl,2023-01-04
C010203,X,31,Eastern Cape,East London,2020-02-25
C010204,M,21,KwaZulu-Natal,Durban,2021-09-25
C010205,M,39,Mpumalanga,Nelspruit,2023-08-30
C010206,M,30,Northern Cape,Kimberley,2020-05-27
C010207,M,17,Limpopo,Polokwane,2019-09-06
C010208,F,21,Northern Cape,Kimberley,2021-06-26
C010209,M,17,Eastern Cape,East London,2024-05-11
C010210,M,27,Mpumalanga,Nelspruit,2020-12-05
C010211,X,39,Mpumalanga,Nelspruit,2021-04-22
C010212,F,24,KwaZulu-Natal,Pietermaritzburg,2019-10-04
C010213,M,45,Mpumalanga,Nelspruit,2023-05-12
C010214,F,32,Free State,Bloemfontein,2021-01-09
C010215,M,30,Limpopo,Polokwane,2020-01-07
C010216,M,33,KwaZulu-Natal,Durban,2019-08-12
C010217,M,50,KwaZulu-Natal,Durban,2020-11-19
C010218,F,17,North West,Rustenburg,2020-03-21
C010219,F,53,Limpopo,Polokwane,2021-12-20
C010220,F,45,Western Cape,Stellenbosch,2021-07-22
C010221,F,33,Free State,Bloemfontein,2021-12-23
C010222,F,47,Limpopo,Polokwane,2021-03-14
C010223,M,29,North West,Rustenburg,2019-08-01
C010224,F,36,North West,Rustenburg,2023-08-30
C010225,F,27,Limpopo,Polokwane,2022-04-15
C010226,M,45,Gauteng,Pretoria,2020-02-08
C010227,F,25,Free State,Bloemfontein,2019-06-14
C010228,F,32,Western Cape,Cape Town,2024-08-19
C010229,M,41,Gauteng,Johannesburg,2024-07-15
C010230,F,46,Northern Cape,Kimberley,2020-02-18
C010231,F,23,Western Cape,Stellenbosch,2021-07-12
C010232,M,42,KwaZulu-Natal,Pietermaritzburg,2022-06-29
C010233,F,21,Eastern Cape,Gqeberha,2021-08-19
C010234,F,16,Free State,Bloemfontein,2024-01-06
C010235,F,24,Limpopo,Polokwane,2022-06-17
C010236,F,43,KwaZulu-Natal,Durban,2020-08-04
C010237,M,33,North West,Rustenburg,2023-09-08
C010238,F,27,Western Cape,Stellenbosch,2024-03-30
C010239,F,34,Northern Cape,Kimberley,2019-06-02
C010240,F,33,North West,Rustenburg,2024-02-08
C010241,X,40,Limpopo,Polokwane,2023-03-20
C010242,F,16,Gauteng,Johannesburg,2024-07-03
C010243,M,32,Mpumalanga,Nelspruit,2024-06-17
C010244,F,34,Mpumalanga,Nelspruit,2019-04-19
C010245,M,17,Limpopo,Polokwane,2021-08-19
C010246,F,16,KwaZulu-Natal,Pietermaritzburg,2019-06-06
C010247,F,29,Eastern Cape,East London,2019-01-30
C010248,M,33,Eastern Cape,Gqeberha,2024-07-01
C010249,F,33,Limpopo,Polokwane,2020-06-25
C010250,M,26,KwaZulu-Natal,Pietermaritzburg,2019-05-13
C010251,M,26,Eastern Cape,Gqeberha,2024-08-22
C010252,M,28,Northern Cape,Kimberley,2021-06-12
C010253,F,37,Free State,Bloemfontein,2019-09-16
C010254,M,48,Limpopo,Polokwane,2020-07-12
C010255,F,16,Northern Cape,Kimberley,2019-01-30
C010256,X,40,Northern Cape,Kimberley,2023-01-22
C010257,M,32,Limpopo,Polokwane,2024-08-11
C010258,M,39,KwaZulu-Natal,Durban,2021-05-06
C010259,M,47,Gauteng,Soweto,2024-03-05
C010260,M,24,North West,Rustenburg,2021-01-21
C010261,M,44,Free State,Bloemfontein,2021-10-05
C010262,F,18,Limpopo,Polokwane,2020-04-13
C010263,M,35,Northern Cape,Kimberley,2019-01-12
C010264,F,30,Eastern Cape,East London,2019-12-24
C010265,F,34,Gauteng,Midrand,2022-07-02
C010266,M,21,Mpumalanga,Nelspruit,2019-08-06
C010267,F,38,Northern Cape,Kimberley,2023-11-24
C010268,M,52,Western Cape,Stellenbosch,2024-07-01
C010269,F,21,Northern Cape,Kimberley,2020-09-18
C010270,F,35,Free State,Bloemfontein,2020-08-15
C010271,M,43,Limpopo,Polokwane,2020-01-14
C010272,F,29,Northern Cape,Kimberley,2021-06-16
C010273,M,49,KwaZulu-Natal,Durban,2024-06-04
C010274,M,28,Mpumalanga,Nelspruit,2021-05-04
C010275,M,32,Gauteng,Midrand,2023-08-09
C010276,F,21,Mpumalanga,Nelspruit,2020-12-05
C010277,M,35,Gauteng,Johannesburg,2021-09-08
C010278,F,33,Gauteng,Pretoria,2021-12-16
C010279,F,41,Eastern Cape,Gqeberha,2024-06-04
C010280,F,25,Eastern Cape,East London,2021-12-28
C010281,F,25,North West,Rustenburg,2022-08-24
C010282,M,39,Northern Cape,Kimberley,2024-02-14
C010283,F,50,Northern Cape,Kimberley,2024-08-29
C010284,F,41,Limpopo,Polokwane,2024-05-13
C010285,M,55,Western Cape,Paarl,2019-08-14
C010286,M,40,Mpumalanga,Nelspruit,2019-09-03
C010287,F,39,Free State,Bloemfontein,2021-08-13
C010288,F,41,Free State,Bloemfontein,2021-02-08
C010289,F,51,Free State,Bloemfontein,2023-01-27
C010290,M,48,North West,Rustenburg,2021-08-04
C010291,M,20,Eastern Cape,Gqeberha,2021-06-12
C010292,M,43,Northern Cape,Kimberley,2019-07-17
C010293,M,36,Free State,Bloemfontein,2021-02-04
C010294,F,31,Mpumalanga,Nelspruit,2022-06-05
C010295,M,16,Northern Cape,Kimberley,2023-03-03
C010296,F,16,North West,Rustenburg,2020-01-05
C010297,F,29,Eastern Cape,East London,2022-08-19
C010298,F,16,Western Cape,Stellenbosch,2022-06-08
C010299,F,29,Western Cape,Stellenbosch,2020-09-10
C010300,M,42,Eastern Cape,Gqeberha,2024-05-02
C010301,F,26,Limpopo,Polokwane,2021-08-30
C010302,F,34,North West,Rustenburg,2020-08-01
C010303,F,20,Gauteng,Johannesburg,2023-03-29
C010304,X,37,Free State,Bloemfontein,2020-02-18
C010305,M,39,Northern Cape,Kimberley,2022-10-04
C010306,M,16,North West,Rustenburg,2023-02-02
C010307,M,24,Northern Cape,Kimberley,2021-09-19
C010308,M,18,Northern Cape,Kimberley,2020-03-22
C010309,F,39,Gauteng,Johannesburg,2020-07-23
C010310,F,35,Mpumalanga,Nelspruit,2020-04-30
C010311,F,32,Free State,Bloemfontein,2019-09-08
C010312,F,31,Free State,Bloemfontein,2024-12-25
C010313,M,37,North West,Rustenburg,2024-01-14
C010314,F,37,Northern Cape,Kimberley,2022-02-16
C010315,F,27,Free State,Bloemfontein,2023-12-02
C010316,M,25,Limpopo,Polokwane,2022-12-10
C010317,F,32,Free State,Bloemfontein,2022-09-05
C010318,F,31,Limpopo,Polokwane,2023-04-20
C010319,F,58,Northern Cape,Kimberley,2022-06-05
C010320,M,28,North West,Rustenburg,2022-05-12
C010321,F,36,KwaZulu-Natal,Durban,2019-10-26
C010322,F,39,North West,Rustenburg,2022-08-29
C010323,F,50,Free State,Bloemfontein,2021-09-05
C010324,M,23,Limpopo,Polokwane,2020-06-22
C010325,F,49,Western Cape,Paarl,2021-11-25
C010326,F,31,Free State,Bloemfontein,2023-12-31
C010327,M,63,KwaZulu-Natal,Pietermaritzburg,2021-10-07
C010328,M,37,Gauteng,Midrand,2021-11-09
C010329,F,18,North West,Rustenburg,2020-06-14
C010330,F,31,Western Cape,Cape Town,2023-10-31
C010331,F,49,Mpumalanga,Nelspruit,2019-09-29
C010332,M,34,Mpumalanga,Nelspruit,2024-01-08
C010333,F,32,Limpopo,Polokwane,2024-08-01
C010334,M,42,North West,Rustenburg,2020-01-24
C010335,M,29,Western Cape,Cape Town,2022-05-03
C010336,M,30,Gauteng,Pretoria,2022-07-07
C010337,F,22,North West,Rustenburg,2024-03-04
C010338,M,54,Western Cape,Cape Town,2020-12-15
C010339,M,18,KwaZulu-Natal,Durban,2023-01-11
C010340,M,35,Mpumalanga,Nelspruit,2019-08-06
C010341,F,39,Free State,Bloemfontein,2023-12-02
C010342,M,33,Western Cape,Cape Town,2023-07-18
C010343,M,18,KwaZulu-Natal,Durban,2020-04-18
C010344,M,21,North West,Rustenburg,2019-10-01
C010345,M,39,Free State,Bloemfontein,2019-08-21
C010346,M,24,Northern Cape,Kimberley,2023-12-22
C010347,F,16,Limpopo,Polokwane,2022-09-06
C010348,M,38,Limpopo,Polokwane,2021-03-23
C010349,M,23,Eastern Cape,East London,2022-04-18
C010350,M,41,Gauteng,Midrand,2022-05-07
C010351,F,31,Free State,Bloemfontein,2019-07-31
C010352,F,30,Mpumalanga,Nelspruit,2021-08-20
C010353,M,34,Eastern Cape,Gqeberha,2022-08-31
C010354,M,19,North West,Rustenburg,2022-08-23
C010355,F,23,Mpumalanga,Nelspruit,2020-02-03
C010356,F,30,Free State,Bloemfontein,2024-07-25
C010357,M,19,Free State,Bloemfontein,2019-08-25
C010358,M,42,KwaZulu-Natal,Pietermaritzburg,2024-03-02
C010359,F,29,North West,Rustenburg,2024-11-27
C010360,F,16,Gauteng,Midrand,2023-07-03
C010361,F,26,Gauteng,Johannesburg,2022-05-02
C010362,F,34,North West,Rustenburg,2020-02-27
C010363,M,28,Gauteng,Johannesburg,2020-12-23
C010364,M,38,Free State,Bloemfontein,2022-04-16
C010365,M,40,Western Cape,Cape Town,2019-08-03
C010366,M,62,Mpumalanga,Nelspruit,2023-03-30
C010367,F,47,Western Cape,Paarl,2024-06-30
C010368,F,16,KwaZulu-Natal,Pietermaritzburg,2023-06-14
C010369,F,29,Free State,Bloemfontein,2024-08-26
C010370,F,30,Eastern Cape,East London,2021-11-04
C010371,M,40,Western Cape,Stellenbosch,2020-07-16
C010372,F,22,Gauteng,Johannesburg,2019-02-06
C010373,M,27,Gauteng,Midrand,2021-08-10
C010374,F,18,Western Cape,Paarl,2019-09-10
C010375,F,26,KwaZulu-Natal,Pietermaritzburg,2022-11-14
C010376,F,26,Western Cape,Paarl,2023-10-23
C010377,M,29,Free State,Bloemfontein,2019-09-01
C010378,M,19,North West,Rustenburg,2022-02-05
C010379,M,45,Mpumalanga,Nelspruit,2022-03-21
C010380,F,39,KwaZulu-Natal,Durban,2020-11-12
C010381,M,16,Eastern Cape,East London,2020-04-23
C010382,M,33,Mpumalanga,Nelspruit,2023-04-12
C010383,F,16,Northern Cape,Kimberley,2020-05-08
C010384,F,49,Free State,Bloemfontein,2019-03-11
C010385,F,52,Western Cape,Stellenbosch,2022-08-13
C010386,F,32,North West,Rustenburg,2019-05-28
C010387,M,23,Free State,Bloemfontein,2020-11-10
C010388,F,25,Gauteng,Pretoria,2019-07-11
C010389,M,28,KwaZulu-Natal,Pietermaritzburg,2022-04-20
C010390,M,32,Free State,Bloemfontein,2020-04-21
C010391,F,49,North West,Rustenburg,2020-07-28
C010392,M,44,North West,Rustenburg,2021-05-24
C010393,F,45,Western Cape,Stellenbosch,2021-12-04
C010394,M,35,Mpumalanga,Nelspruit,2023-04-24
C010395,F,19,Northern Cape,Kimberley,2024-08-03
C010396,F,24,North West,Rustenburg,2022-08-13
C010397,F,34,Mpumalanga,Nelspruit,2021-11-27
C010398,M,19,North West,Rustenburg,2022-07-02
C010399,M,37,Limpopo,Polokwane,2022-01-02
C010400,M,43,Limpopo,Polokwane,2019-01-13
C010401,F,40,Free State,Bloemfontein,2021-12-15
C010402,X,39,Northern Cape,Kimberley,2023-06-18
C010403,F,16,Eastern Cape,East London,2024-02-19
C010404,M,49,Mpumalanga,Nelspruit,2019-07-21
C010405,M,16,Gauteng,Pretoria,2023-02-02
C010406,M,31,Eastern Cape,Gqeberha,2019-08-30
C010407,F,40,Northern Cape,Kimberley,2019-03-09
C010408,M,37,KwaZulu-Natal,Pietermaritzburg,2019-04-11
C010409,M,18,North West,Rustenburg,2019-09-16
C010410,F,20,Free State,Bloemfontein,2019-07-03
C010411,M,36,Western Cape,Cape Town,2022-06-19
C010412,F,39,Gauteng,Soweto,2024-07-08
C010413,M,20,Western Cape,Paarl,2023-07-23
C010414,M,38,Free State,Bloemfontein,2023-05-20
C010415,M,16,KwaZulu-Natal,Pietermaritzburg,2019-09-14
C010416,F,40,Northern Cape,Kimberley,2024-08-16
C010417,F,22,Mpumalanga,Nelspruit,2022-01-06
C010418,M,34,Western Cape,Paarl,2019-03-10
C010419,F,32,Free State,Bloemfontein,2022-11-08
C010420,M,47,Mpumalanga,Nelspruit,2023-03-24
C010421,F,36,Limpopo,Polokwane,2021-05-27
C010422,M,26,Gauteng,Soweto,2023-04-16
C010423,F,37,Gauteng,Johannesburg,2023-02-27
C010424,F,59,Limpopo,Polokwane,2022-06-26
C010425,F,42,Northern Cape,Kimberley,2021-01-20
C010426,F,32,Gauteng,Pretoria,2024-12-27
C010427,F,23,Western Cape,Paarl,2022-09-26
C010428,F,26,Western Cape,Stellenbosch,2021-10-08
C010429,M,41,KwaZulu-Natal,Durban,2023-08-04
C010430,F,22,Northern Cape,Kimberley,2020-06-15
C010431,M,33,Northern Cape,Kimberley,2024-09-24
C010432,M,50,KwaZulu-Natal,Pietermaritzburg,2023-05-31
C010433,M,35,Mpumalanga,Nelspruit,2022-10-31
C010434,F,20,Gauteng,Pretoria,2020-08-06
C010435,F,59,Free State,Bloemfontein,2021-02-08
C010436,F,54,Limpopo,Polokwane,2024-09-10
C010437,M,39,North West,Rustenburg,2023-04-29
C010438,M,48,North West,Rustenburg,2019-09-01
C010439,F,30,Gauteng,Pretoria,2023-10-28
C010440,F,42,Eastern Cape,Gqeberha,2019-09-17
C010441,F,28,Gauteng,Pretoria,2021-06-27
C010442,F,17,Gauteng,Soweto,2021-07-02
C010443,M,64,Western Cape,Paarl,2021-03-05
C010444,F,16,Northern Cape,Kimberley,2021-12-20
C010445,F,37,KwaZulu-Natal,Pietermaritzburg,2019-11-30
C010446,F,36,Mpumalanga,Nelspruit,2022-12-19
C010447,F,39,Mpumalanga,Nelspruit,2023-01-22
C010448,F,32,North West,Rustenburg,2024-02-09
C010449,F,32,Free State,Bloemfontein,2021-09-01
C010450,F,35,Northern Cape,Kimberley,2022-03-08
C010451,F,39,Eastern Cape,Gqeberha,2019-10-19
C010452,M,33,North West,Rustenburg,2021-01-30
C010453,M,32,North West,Rustenburg,2022-05-14
C010454,F,17,Free State,Bloemfontein,2021-07-01
C010455,M,57,KwaZulu-Natal,Durban,2024-12-07
C010456,F,39,Western Cape,Paarl,2020-08-30
C010457,X,36,Gauteng,Soweto,2019-04-23
C010458,M,26,Free State,Bloemfontein,2024-03-14
C010459,F,21,Eastern Cape,Gqeberha,2022-02-02
C010460,F,43,Western Cape,Stellenbosch,2019-06-05
C010461,M,31,Mpumalanga,Nelspruit,2024-08-11
C010462,F,40,Western Cape,Paarl,2020-03-30
C010463,F,17,Free State,Bloemfontein,2024-10-01
C010464,M,52,Eastern Cape,Gqeberha,2021-01-24
C010465,M,44,Northern Cape,Kimberley,2021-01-18
C010466,M,32,Gauteng,Soweto,2020-04-08
C010467,M,39,North West,Rustenburg,2020-01-11
C010468,M,42,Mpumalanga,Nelspruit,2023-10-19
C010469,M,17,North West,Rustenburg,2021-07-10
C010470,M,53,North West,Rustenburg,2022-05-03
C010471,M,39,Mpumalanga,Nelspruit,2020-11-28
C010472,X,25,Eastern Cape,East London,2021-07-16
C010473,M,20,Limpopo,Polokwane,2021-11-22
C010474,M,45,Eastern Cape,Gqeberha,2020-11-10
C010475,M,36,Northern Cape,Kimberley,2022-07-29
C010476,M,39,KwaZulu-Natal,Pietermaritzburg,2021-10-16
C010477,F,33,Limpopo,Polokwane,2023-08-10
C010478,M,21,Western Cape,Cape Town,2023-08-30
C010479,F,39,Eastern Cape,Gqeberha,2022-10-20
C010480,F,31,Northern Cape,Kimberley,2019-08-15
C010481,F,33,Western Cape,Cape Town,2024-05-07
C010482,M,62,North West,Rustenburg,2023-03-04
C010483,M,43,North West,Rustenburg,2023-05-31
C010484,F,44,Eastern Cape,Gqeberha,2022-11-23
C010485,F,66,Eastern Cape,East London,2022-02-09
C010486,F,38,Gauteng,Soweto,2022-05-19
C010487,F,34,North West,Rustenburg,2019-09-19
C010488,F,25,Limpopo,Polokwane,2024-07-05
C010489,M,28,Northern Cape,Kimberley,2023-10-27
C010490,F,16,KwaZulu-Natal,Durban,2024-06-14
C010491,F,42,Eastern Cape,East London,2023-04-14
C010492,F,18,Mpumalanga,Nelspruit,2020-08-03
C010493,M,44,Eastern Cape,Gqeberha,2021-01-06
C010494,M,32,KwaZulu-Natal,Pietermaritzburg,2024-03-13
C010495,F,35,Western Cape,Stellenbosch,2020-05-22
C010496,F,32,Northern Cape,Kimberley,2022-09-08
C010497,M,50,Free State,Bloemfontein,2022-12-12
C010498,F,48,Mpumalanga,Nelspruit,2020-02-06
C010499,M,33,Limpopo,Polokwane,2019-07-04
C010500,X,22,Limpopo,Polokwane,2019-03-15
C010501,M,44,KwaZulu-Natal,Pietermaritzburg,2023-09-21
C010502,M,21,KwaZulu-Natal,Pietermaritzburg,2020-09-28
C010503,F,16,Free State,Bloemfontein,2020-05-11
C010504,F,39,Western Cape,Cape Town,2024-06-13
C010505,F,48,Free State,Bloemfontein,2022-07-23
C010506,F,28,Gauteng,Johannesburg,2019-02-23
C010507,F,38,KwaZulu-Natal,Pietermaritzburg,2020-10-26
C010508,F,28,Limpopo,Polokwane,2021-11-06
C010509,M,42,Gauteng,Soweto,2021-11-11
C010510,F,46,Gauteng,Johannesburg,2023-09-13
C010511,M,30,Western Cape,Paarl,2023-10-20
C010512,F,21,Mpumalanga,Nelspruit,2019-03-11
C010513,F,16,North West,Rustenburg,2020-09-20
C010514,F,44,Gauteng,Soweto,2022-08-07
C010515,M,19,KwaZulu-Natal,Pietermaritzburg,2019-03-14
C010516,M,37,Gauteng,Johannesburg,2022-06-03
C010517,M,42,Gauteng,Midrand,2019-06-19
C010518,F,27,Northern Cape,Kimberley,2022-06-08
C010519,F,31,Eastern Cape,East London,2019-06-13
C010520,X,45,North West,Rustenburg,2023-06-06
C010521,F,23,Mpumalanga,Nelspruit,2021-10-02
C010522,F,22,Free State,Bloemfontein,2024-09-14
C010523,F,30,Mpumalanga,Nelspruit,2019-07-02
C010524,F,48,KwaZulu-Natal,Pietermaritzburg,2024-03-19
C010525,F,52,Eastern Cape,Gqeberha,2021-06-22
C010526,F,32,Eastern Cape,East London,2021-12-03
C010527,M,24,Limpopo,Polokwane,2023-03-09
C010528,M,46,Western Cape,Paarl,2022-09-24
C010529,F,16,Mpumalanga,Nelspruit,2024-04-10
C010530,F,36,North West,Rustenburg,2023-12-26
C010531,M,32,Northern Cape,Kimberley,2020-04-29
C010532,F,49,Northern Cape,Kimberley,2020-08-24
C010533,M,50,Limpopo,Polokwane,2024-04-03
C010534,F,22,North West,Rustenburg,2023-11-10
C010535,M,35,Mpumalanga,Nelspruit,2024-11-12
C010536,M,26,Northern Cape,Kimberley,2024-06-28
C010537,F,29,Gauteng,Midrand,2022-10-02
C010538,M,40,Western Cape,Stellenbosch,2024-10-08
C010539,M,29,Eastern Cape,Gqeberha,2023-06-03
C010540,M,35,Limpopo,Polokwane,2024-04-27
C010541,F,44,Northern Cape,Kimberley,2021-11-23
C010542,F,51,Gauteng,Pretoria,2024-10-15
C010543,F,36,Western Cape,Stellenbosch,2019-06-13
C010544,X,34,North West,Rustenburg,2024-06-10
C010545,F,20,KwaZulu-Natal,Durban,2024-10-03
C010546,F,52,Gauteng,Soweto,2023-09-25
C010547,M,39,Mpumalanga,Nelspruit,2024-09-01
C010548,F,35,North West,Rustenburg,2021-07-10
C010549,M,34,Northern Cape,Kimberley,2020-12-07
C010550,F,37,North West,Rustenburg,2019-10-21
C010551,M,42,Gauteng,Midrand,2020-03-04
C010552,F,44,Western Cape,Cape Town,2024-03-12
C010553,F,52,North West,Rustenburg,2019-05-24
C010554,M,36,Mpumalanga,Nelspruit,2020-03-14
C010555,F,54,Western Cape,Cape Town,2021-12-26
C010556,F,46,Eastern Cape,Gqeberha,2021-02-26
C010557,F,32,North West,Rustenburg,2024-07-18
C010558,M,16,Northern Cape,Kimberley,2019-03-07
C010559,F,34,Northern Cape,Kimberley,2019-03-31
C010560,F,52,Free State,Bloemfontein,2020-08-18
C010561,F,24,Mpumalanga,Nelspruit,2022-09-01
C010562,F,34,Gauteng,Johannesburg,2021-02-18
C010563,M,35,Northern Cape,Kimberley,2024-01-04
C010564,F,44,Western Cape,Paarl,2019-07-30
C010565,M,28,Northern Cape,Kimberley,2021-04-11
C010566,M,23,Gauteng,Johannesburg,2022-11-22
C010567,M,40,Northern Cape,Kimberley,2022-09-02
C010568,M,24,Free State,Bloemfontein,2022-02-07
C010569,F,16,Free State,Bloemfontein,2021-08-29
C010570,X,55,Mpumalanga,Nelspruit,2019-07-25
C010571,M,44,Free State,Bloemfontein,2019-05-24
C010572,M,56,Northern Cape,Kimberley,2019-04-30
C010573,F,43,Gauteng,Johannesburg,2022-01-09
C010574,F,41,Limpopo,Polokwane,2024-04-22
C010575,M,37,Western Cape,Stellenbosch,2019-07-15
C010576,F,31,Gauteng,Pretoria,2019-05-23
C010577,M,39,Limpopo,Polokwane,2023-02-09
C010578,F,26,Mpumalanga,Nelspruit,2022-01-01
C010579,M,20,Western Cape,Paarl,2020-11-10
C010580,F,29,Mpumalanga,Nelspruit,2019-02-09
C010581,F,48,Northern Cape,Kimberley,2023-10-24
C010582,F,18,Mpumalanga,Nelspruit,2022-12-14
C010583,M,18,KwaZulu-Natal,Durban,2022-07-09
C010584,M,40,Gauteng,Midrand,2020-05-27
C010585,M,28,Gauteng,Johannesburg,2024-08-09
C010586,M,39,Limpopo,Polokwane,2019-05-18
C010587,M,45,KwaZulu-Natal,Pietermaritzburg,2023-06-04
C010588,M,39,Eastern Cape,East London,2023-05-13
C010589,M,25,Gauteng,Midrand,2023-05-07
C010590,M,48,Eastern Cape,Gqeberha,2022-08-11
C010591,M,42,Western Cape,Paarl,2020-10-29
C010592,F,33,Eastern Cape,Gqeberha,2021-09-25
C010593,M,33,Limpopo,Polokwane,2021-08-25
C010594,F,37,Northern Cape,Kimberley,2024-03-12
C010595,F,29,KwaZulu-Natal,Pietermaritzburg,2023-06-21
C010596,M,16,KwaZulu-Natal,Durban,2021-11-09
C010597,M,42,North West,Rustenburg,2023-05-01
C010598,F,41,Northern Cape,Kimberley,2024-10-24
C010599,F,16,Eastern Cape,East London,2023-02-25
C010600,M,39,Eastern Cape,East London,2021-02-19
C010601,F,54,Mpumalanga,Nelspruit,2019-01-18
C010602,F,19,Mpumalanga,Nelspruit,2024-04-07
C010603,M,32,Mpumalanga,Nelspruit,2019-02-07
C010604,M,31,Limpopo,Polokwane,2022-01-19
C010605,M,53,Western Cape,Paarl,2019-05-28
C010606,M,46,KwaZulu-Natal,Pietermaritzburg,2024-04-10
C010607,F,22,Gauteng,Soweto,2019-03-11
C010608,F,37,Eastern Cape,Gqeberha,2023-02-05
C010609,M,61,North West,Rustenburg,2023-08-20
C010610,M,26,KwaZulu-Natal,Durban,2023-05-24
C010611,F,33,Mpumalanga,Nelspruit,2022-04-12
C010612,F,39,Eastern Cape,Gqeberha,2022-07-17
C010613,F,26,Western Cape,Cape Town,2022-01-10
C010614,F,54,KwaZulu-Natal,Durban,2023-07-17
C010615,F,27,Mpumalanga,Nelspruit,2019-07-07
C010616,F,16,North West,Rustenburg,2024-05-03
C010617,M,27,KwaZulu-Natal,Pietermaritzburg,2023-08-24
C010618,F,41,Northern Cape,Kimberley,2024-10-22
C010619,M,23,Gauteng,Johannesburg,2019-07-23
C010620,M,37,Limpopo,Polokwane,2020-04-02
C010621,M,40,KwaZulu-Natal,Pietermaritzburg,2020-04-30
C010622,X,18,Northern Cape,Kimberley,2021-06-22
C010623,F,26,Mpumalanga,Nelspruit,2023-11-29
C010624,F,37,Gauteng,Soweto,2023-09-19
C010625,M,41,Eastern Cape,East London,2023-02-25
C010626,F,27,Mpumalanga,Nelspruit,2021-05-17
C010627,F,35,Free State,Bloemfontein,2019-07-22
C010628,F,30,Free State,Bloemfontein,2023-03-01
C010629,M,42,Western Cape,Stellenbosch,2019-06-11
C010630,F,39,Limpopo,Polokwane,2020-03-22
C010631,M,29,Gauteng,Pretoria,2021-06-09
C010632,F,39,KwaZulu-Natal,Pietermaritzburg,2023-08-28
C010633,M,28,KwaZulu-Natal,Pietermaritzburg,2022-08-14
C010634,F,38,Limpopo,Polokwane,2019-08-16
C010635,M,39,Free State,Bloemfontein,2020-06-24
C010636,M,61,Eastern Cape,East London,2024-02-03
C010637,F,29,North West,Rustenburg,2022-07-05
C010638,F,31,Eastern Cape,East London,2022-12-10
