txn_id,date,store_id,product_id,qty,unit_price,promo_applied,channel,payment_method,cust_id
T00047514,2025-11-23,S019,P00242,1,472.42,0,Click&Collect,Cash,C006721
T00047515,2025-05-28,S011,P00397,4,816.75,0,In-Store,Card,C007800
T00047516,05/20/2025,S005,P00231,1,369.46,0,In-Store,Wallet,C002846
T00047517,27-02-2025,S002,P00262,1,635.48,0,In-Store,Card,C008430
T00047518,2025-09-15,S001,P00189,3,134.47,0,In-Store,Card,C011999
T00047519,2025-04-27,S008,P00124,2,1533.51,0,In-Store,Card,C000077
T00047520,14-03-2025,S012,P00005,1,7.48,1,Click&Collect,Card,C001132
T00047521,2025-06-11,S009,P00202,1,1478.88,0,In-Store,Card,C006652
T00047522,2025-04-24,S016,P00360,4,507.96,0,In-Store,EFT,C007670
T00047523,2025-07-28,S003,P00203,4,13.11,0,In-Store,Wallet,C002893
T00047524,30-01-2025,S018,P00289,1,0.0,0,In-Store,Cash,
T00047525,25-05-2025,S004,P00351,4,823.22,0,In-Store,Wallet,C008895
T00047526,2025-01-07,S012,P00149,3,139.49,0,In-Store,EFT,C005778
T00047527,10-11-2025,S001,P00288,3,18.05,0,In-Store,EFT,C001512
T00047528,2025/05/28,S024,P00221,3,1115.9,0,In-Store,Cash,C002846
T00047529,05/06/2025,S011,P00354,4,112.28,0,In-Store,Wallet,C010712
T00047530,05-02-2025,S010,P00273,1,189.07,0,In-Store,Card,C008058
T00047531,21-04-2025,S005,P00007,1,160.5,0,In-Store,Cash,C002077
T00047532,2025/08/18,S006,P00016,3,317.41,1,In-Store,Card,C004152
T00047533,08/26/2025,S007,P00390,3,391.89,0,In-Store,Card,C000226
T00047534,17-09-2025,S003,P00160,2,83.27,0,In-Store,Card,C010219
T00047535,10/05/2025,S013,P00274,2,787.97,0,Online,Wallet,C001191
T00047536,03/29/2025,S004,P00359,2,2050.44,0,In-Store,Card,
T00047537,2025/05/18,S005,P00373,2,1481.44,1,In-Store,Card,C006565
T00047538,2025/09/15,S003,P00295,4,159.02,1,In-Store,Card,C002024
T00047539,11-04-2025,S002,P00317,2,789.57,1,Online,Card,C011286
T00047540,2025/10/19,S021,P00309,3,334.99,0,In-Store,Card,C005527
T00047541,2025/11/05,S020,P00282,1,306.37,0,In-Store,Wallet,C005422
T00047542,02/24/2025,S017,P00385,1,203.52,1,In-Store,Cash,
T00047543,14-02-2025,S023,P00030,1,1320.37,0,In-Store,Cash,
T00047544,2025/11/23,S012,P00111,4,2584.77,0,In-Store,Cash,C001345
T00047545,04/16/2025,S009,P00058,3,768.54,0,In-Store,Cash,C007292
T00047546,2025-03-16,S011,P00314,1,56.86,0,In-Store,Card,C009882
T00047547,2025/01/25,S012,P00084,2,55.57,0,In-Store,Cash,C002417
T00047548,2025-09-02,S003,P00062,3,1128.13,0,Online,Card,
T00047549,2025-06-15,S008,P00197,1,153.93,0,In-Store,Card,C006638
T00047550,05/17/2025,S012,P00076,2,1613.66,0,Click&Collect,Card,
T00047551,2025/04/30,S012,P00310,3,1159.07,0,Click&Collect,Card,
T00047552,2025/06/08,S010,P00170,1,1010.17,0,In-Store,Card,C006833
T00047553,06/27/2025,S003,P00095,2,130.93,0,In-Store,Card,C008666
T00047554,2025-06-25,S008,P00231,4,477.15,0,Click&Collect,Card,C005430
T00047555,19-08-2025,S012,P00393,1,52.2,0,In-Store,Card,
T00047556,2025/09/27,S006,P00297,2,33.96,1,Click&Collect,Card,
T00047557,12/23/2025,S012,P00266,4,73.72,0,In-Store,EFT,C000703
T00047558,09/22/2025,S009,P00278,3,103.35,0,In-Store,Card,C007194
T00047559,2025/10/11,S008,P00296,3,11.34,0,In-Store,Card,C003201
T00047560,02/16/2025,S024,P00251,1,332.41,0,In-Store,Cash,C001035
T00047561,2025/02/05,S022,P00361,4,378.78,0,Online,Card,C011773
T00047562,11/29/2025,S018,P00107,4,1162.18,0,In-Store,Cash,C005639
T00047563,19-05-2025,S011,P00206,4,21.25,0,In-Store,Card,C010466
T00047564,25-04-2025,S021,P00290,4,204.79,0,Click&Collect,Card,C009519
T00047565,2025/06/26,S004,P00059,1,1362.51,1,Online,Card,C004742
T00047566,2025/04/26,S005,P00192,4,95.31,0,Click&Collect,Cash,C011375
T00047567,02/16/2025,S019,P00172,4,1142.23,0,In-Store,EFT,C009499
T00047568,2025-10-13,S023,P00123,1,42.79,0,In-Store,Card,C005036
T00047569,2025-03-05,S004,P00213,3,303.02,0,In-Store,Card,
T00047570,2025/04/24,S013,P00282,1,395.18,0,In-Store,Card,C005188
T00047571,09/12/2025,S003,P00389,2,81.42,0,In-Store,Card,C007914
T00047572,15-09-2025,S025,P00178,3,81.19,0,In-Store,EFT,C011852
T00047573,2025/09/06,S010,P00029,4,558.95,0,In-Store,EFT,
T00047574,2025/01/14,S021,P00394,4,1013.16,0,In-Store,Card,C007092
T00047575,2025-12-06,S020,P00132,4,132.58,1,In-Store,Card,C004889
T00047576,01/28/2025,S005,P00158,4,796.85,0,Online,Cash,
T00047577,02/21/2025,S024,P00299,3,71.74,0,Online,Card,C004679
T00047578,06/21/2025,S025,P00131,4,124.75,0,In-Store,EFT,C008208
T00047579,25-11-2025,S017,P00283,2,651.12,0,In-Store,Cash,C011449
T00047580,2025/04/17,S024,P00004,4,642.04,0,In-Store,Card,C009362
T00047581,09-10-2025,S023,P00335,2,454.29,0,In-Store,Cash,C006625
T00047582,29-01-2025,S015,P00209,2,650.31,0,Click&Collect,Card,C003763
T00047583,01/17/2025,S015,P00384,3,1313.57,0,Online,Card,C003924
T00047584,2025-04-04,S025,P00242,4,475.12,0,Click&Collect,Card,C002670
T00047585,07/28/2025,S005,P00226,3,455.11,1,In-Store,Wallet,C010904
T00047586,2025-04-07,S012,P00198,3,68.31,0,In-Store,Card,C010799
T00047587,2025-06-01,S015,P00342,2,100.25,0,In-Store,Cash,C002814
T00047588,06/27/2025,S003,P00072,4,1400.81,0,In-Store,Card,C003555
T00047589,2025-07-06,S019,P00386,3,963.5,1,In-Store,Cash,C002248
T00047590,2025-02-12,S016,P00147,2,175.91,0,In-Store,Cash,C000930
T00047591,2025-11-16,S002,P00053,2,1136.73,0,In-Store,Card,C002230
T00047592,27-12-2025,S022,P00062,1,977.68,0,Online,Card,C009706
T00047593,2025-04-21,S011,P00236,4,1053.25,0,In-Store,Card,
T00047594,2025-11-24,S003,P00369,3,1419.52,0,In-Store,Card,C000708
T00047595,06-05-2025,S003,P00182,3,1756.35,0,In-Store,Cash,C005677
T00047596,2025/11/20,S007,P00075,2,906.17,0,In-Store,Wallet,C011625
T00047597,25-02-2025,S010,P00309,2,339.1,1,In-Store,Card,C007696
T00047598,12/10/2025,S011,P00119,1,161.64,0,In-Store,Card,C003092
T00047599,02/07/2025,S015,P00080,4,159.53,0,In-Store,Wallet,
T00047600,08-02-2025,S017,P00261,3,507.92,1,Online,Card,C002106
T00047601,26-08-2025,S018,P00344,4,650.96,0,Online,EFT,C004830
T00047602,2025/11/08,S012,P00380,1,1945.69,1,In-Store,Card,C011360
T00047603,2025-03-20,S009,P00179,3,1074.27,0,In-Store,Card,
T00047604,03/04/2025,S019,P00379,1,72.49,0,In-Store,Cash,C006570
T00047605,04-01-2025,S004,P00147,1,202.0,0,Online,EFT,C005778
T00047606,2025/02/09,S023,P00198,4,59.23,0,Online,Card,
T00047607,04/11/2025,S013,P00287,2,113.15,0,In-Store,Cash,C006759
T00047608,2025/01/10,S016,P00366,3,263.26,1,Click&Collect,Card,C008043
T00047609,03/13/2025,S004,P00133,2,440.92,0,In-Store,Card,
T00047610,2025/03/10,S003,P00098,3,2378.52,0,In-Store,EFT,C005294
T00047611,2025-03-07,S003,P00357,1,349.38,1,In-Store,Card,C000347
T00047612,18-08-2025,S010,P00055,3,92.34,0,Online,Card,
T00047613,13-05-2025,S019,P00351,1,833.85,0,In-Store,Card,C001423
T00047614,2025-09-25,S024,P00196,4,217.78,0,Online,EFT,C008813
T00047615,02/25/2025,S016,P00013,2,159.64,0,In-Store,Card,C007976
T00047616,2025-05-04,S011,P00294,2,603.56,1,Online,Cash,C005584
T00047617,2025-04-27,S014,P00074,2,1562.25,0,Online,EFT,C002793
T00047618,05/25/2025,S005,P00185,2,161.49,0,In-Store,Cash,C004147
T00047619,04-11-2025,S005,P00295,2,211.88,0,In-Store,Card,C011861
T00047620,07/12/2025,S022,P00184,3,2667.1,0,In-Store,Card,
T00047621,2025-12-14,S024,P00216,4,717.19,0,In-Store,Card,
T00047622,2025/08/19,S021,P00083,4,13.66,1,In-Store,Card,C003136
T00047623,12-04-2025,S022,P00033,4,1748.37,0,In-Store,Cash,C005932
T00047624,05/04/2025,S019,P00084,4,55.89,0,In-Store,Card,
T00047625,04-01-2025,S022,P00165,4,10.6,0,In-Store,EFT,C008341
T00047626,2025-04-02,S002,P00117,2,584.62,0,In-Store,Wallet,C008175
T00047627,2025-11-09,S002,P00015,1,792.01,0,Click&Collect,Cash,C001108
T00047628,12/05/2025,S023,P00180,4,349.8,1,In-Store,Card,
T00047629,03/14/2025,S002,P00104,4,563.38,0,In-Store,Card,C009540
T00047630,01/23/2025,S007,P00327,3,979.49,0,In-Store,Cash,C001492
T00047631,2025/06/23,S012,P00071,4,382.2,0,Online,Card,C010967
T00047632,26-10-2025,S014,P00232,3,1761.8,1,In-Store,EFT,
T00047633,2025-01-20,S008,P00331,2,154.75,0,In-Store,Card,C007945
T00047634,2025/12/20,S023,P00189,1,146.51,0,In-Store,Card,C003318
T00047635,2025-08-09,S009,P00343,3,1145.14,0,In-Store,Wallet,
T00047636,30-08-2025,S020,P00297,2,42.79,0,Online,Wallet,C006928
T00047637,2025/07/19,S018,P00331,2,145.61,0,In-Store,Cash,C002283
T00047638,2025/12/31,S002,P00132,2,144.27,0,In-Store,Cash,C001959
T00047639,2025-02-25,S024,P00011,1,1207.1,0,Online,Card,
T00047640,29-04-2025,S006,P00299,1,77.17,0,In-Store,Card,C000292
T00047641,2025-07-30,S016,P00300,1,1207.45,1,In-Store,EFT,C009006
T00047642,20-11-2025,S016,P00366,4,336.41,0,Click&Collect,Cash,C008965
T00047643,04-06-2025,S001,P00243,2,2069.98,0,In-Store,Card,C006562
T00047644,10/23/2025,S025,P00218,4,665.73,1,In-Store,Cash,
T00047645,2025-08-02,S002,P00275,2,628.9,0,Online,Card,C004187
T00047646,10/13/2025,S011,P00294,1,753.7,0,In-Store,Cash,C001571
T00047647,09/06/2025,S006,P00020,1,906.18,0,In-Store,Cash,C001229
T00047648,21-08-2025,S006,P00278,2,102.66,0,In-Store,Cash,
T00047649,09-06-2025,S001,P00083,1,20.81,0,In-Store,Card,C009064
T00047650,27-08-2025,S004,P00218,4,836.08,0,In-Store,Card,C002035
T00047651,06/21/2025,S004,P00084,3,61.47,0,In-Store,Card,C002578
T00047652,2025/12/24,S017,P00183,2,447.83,0,In-Store,Cash,C005850
T00047653,2025-03-17,S002,P00065,3,1090.26,0,In-Store,Card,C011432
T00047654,2025-11-19,S014,P00353,1,92.93,0,In-Store,Card,C004022
T00047655,03-04-2025,S007,P00230,1,630.55,0,Click&Collect,Card,C006890
T00047656,2025/12/11,S001,P00012,3,333.22,0,In-Store,Card,
T00047657,2025/04/24,S002,P00134,1,352.49,0,In-Store,Wallet,C009615
T00047658,31-03-2025,S021,P00033,4,1944.2,0,Click&Collect,Card,
T00047659,16-07-2025,S023,P00184,3,2326.73,0,In-Store,Card,
T00047660,07/06/2025,S016,P00097,4,511.73,0,In-Store,Cash,C010716
T00047661,05/17/2025,S014,P00288,3,20.62,0,Click&Collect,EFT,C002458
T00047662,02/12/2025,S006,P00384,3,1541.7,1,In-Store,Card,C004399
T00047663,17-06-2025,S022,P00218,4,757.3,0,In-Store,EFT,
T00047664,2025-07-22,S013,P00003,3,1440.44,0,In-Store,Card,C002897
T00047665,2025/09/17,S017,P00183,4,519.77,0,In-Store,Card,C006820
T00047666,18-02-2025,S020,P00385,1,249.54,0,Online,Card,
T00047667,2025-11-19,S012,P00364,2,267.2,0,In-Store,Cash,
T00047668,2025/06/24,S009,P00214,1,49.18,0,In-Store,Cash,C011515
T00047669,2025/03/02,S012,P00256,2,86.5,0,In-Store,Cash,C007070
T00047670,16-04-2025,S023,P00139,2,1008.13,0,In-Store,EFT,C002551
T00047671,2025/06/05,S019,P00275,2,546.75,0,In-Store,Card,
T00047672,2025/02/02,S018,P00351,4,744.92,0,Click&Collect,Wallet,C005197
T00047673,2025-04-02,S009,P00072,4,1264.72,0,In-Store,Card,
T00047674,29-06-2025,S009,P00372,3,855.86,0,Online,EFT,C007421
T00047675,03-07-2025,S014,P00242,1,510.77,1,In-Store,Card,
T00047676,03-07-2025,S001,P00026,2,103.0,0,Online,Card,C002652
T00047677,04/28/2025,S003,P00207,4,324.49,1,Online,Card,C004393
T00047678,2025/11/18,S014,P00058,1,669.24,0,Online,Card,
T00047679,2025/05/24,S020,P00378,2,312.1,0,Online,Card,C003040
T00047680,2025-08-05,S010,P00374,4,1159.46,0,In-Store,Card,C005472
T00047681,16-01-2025,S009,P00297,3,27.81,1,In-Store,EFT,
T00047682,21-01-2025,S018,P00077,3,281.31,0,In-Store,Card,C007455
T00047683,2025/04/25,S005,P00336,2,97.02,1,In-Store,Card,C002435
T00047684,07/12/2025,S003,P00390,4,456.49,0,In-Store,Card,C007700
T00047685,06/22/2025,S019,P00264,3,185.35,0,In-Store,Card,C009939
T00047686,2025/11/14,S013,P00209,2,556.83,0,In-Store,Cash,C001490
T00047687,21-01-2025,S003,P00131,3,126.56,0,In-Store,Card,
T00047688,01-01-2025,S016,P00227,3,130.32,0,In-Store,Card,
T00047689,19-11-2025,S024,P00265,3,141.64,0,In-Store,Card,C006566
T00047690,2025-06-10,S009,P00089,1,10.88,0,Online,Card,C007873
T00047691,08/24/2025,S018,P00388,3,450.12,0,In-Store,Cash,C007123
T00047692,2025/04/17,S018,P00240,2,87.31,0,In-Store,Card,C008104
T00047693,2025/08/25,S019,P00130,3,89.21,0,In-Store,Cash,C008002
T00047694,05/26/2025,S012,P00022,4,124.34,1,Click&Collect,Cash,C008041
T00047695,05-12-2025,S003,P00069,4,828.69,0,Online,Card,C010170
T00047696,06/26/2025,S004,P00290,4,194.42,0,In-Store,Wallet,C006455
T00047697,2025-12-02,S015,P00125,2,47.17,0,In-Store,Card,C004245
T00047698,2025/08/23,S013,P00073,2,1450.47,0,Click&Collect,Card,
T00047699,2025/11/05,S001,P00312,2,112.9,1,Online,EFT,
T00047700,2025-09-16,S006,P00314,1,54.43,0,In-Store,Card,
T00047701,13-01-2025,S009,P00035,3,558.15,0,In-Store,Wallet,C004831
T00047702,2025/04/25,S021,P00134,4,346.09,0,In-Store,Card,C003182
T00047703,2025/10/28,S019,P00372,4,1026.95,0,In-Store,Cash,
T00047704,19-02-2025,S022,P00049,1,288.33,1,In-Store,Card,C005097
T00047705,10/14/2025,S006,P00286,4,32.27,0,Click&Collect,Card,C010092
T00047706,2025-02-19,S022,P00147,1,178.24,0,In-Store,Card,C000889
T00047707,2025-07-11,S018,P00244,4,1909.93,0,In-Store,Card,C011698
T00047708,2025-09-26,S002,P00244,1,1425.98,1,In-Store,Card,C006006
T00047709,26-04-2025,S014,P00071,1,364.9,0,In-Store,Cash,
T00047710,2025/11/08,S007,P00279,3,429.59,0,In-Store,Cash,C001977
T00047711,23-09-2025,S023,P00218,3,728.78,0,In-Store,Cash,C005044
T00047712,2025/05/21,S012,P00135,1,550.91,0,In-Store,Cash,C004975
T00047713,2025/11/13,S013,P00007,1,139.78,0,In-Store,Card,C010878
T00047714,12/11/2025,S024,P00400,3,522.69,0,In-Store,Card,C011542
T00047715,2025/04/15,S008,P00228,1,63.56,0,In-Store,Card,C007531
T00047716,19-04-2025,S016,P00132,2,149.16,0,Online,Card,
T00047717,12/28/2025,S022,P00120,2,45.22,1,Click&Collect,Card,
T00047718,12/16/2025,S015,P00137,1,1959.39,1,In-Store,Card,C007164
T00047719,01/21/2025,S012,P00215,4,77.21,1,In-Store,Card,C002848
T00047720,28-08-2025,S008,P00376,1,225.49,0,In-Store,EFT,C011479
T00047721,2025-03-02,S008,P00145,4,458.88,0,Online,Card,C007162
T00047722,11/04/2025,S021,P00333,4,18.24,0,In-Store,Card,
T00047723,04-10-2025,S011,P00177,1,1833.63,1,In-Store,Cash,C009871
T00047724,2025/01/20,S009,P00214,4,47.48,0,Online,Card,C008739
T00047725,26-04-2025,S012,P00224,1,129.39,0,In-Store,EFT,C005418
T00047726,25-12-2025,S002,P00359,3,0.0,0,In-Store,Cash,C003107
T00047727,2025-11-25,S006,P00382,4,7.25,0,Online,Cash,C004631
T00047728,2025/03/12,S023,P00232,3,1565.66,0,In-Store,EFT,C006462
T00047729,2025-02-08,S020,P00394,3,1095.96,0,In-Store,Cash,C002683
T00047730,2025-07-21,S023,P00175,3,1949.97,0,Online,Cash,C006016
T00047731,09/23/2025,S021,P00246,3,547.72,0,In-Store,Card,
T00047732,2025-12-23,S001,P00348,4,302.21,0,In-Store,EFT,C000261
T00047733,07/12/2025,S012,P00057,1,829.63,0,Click&Collect,Cash,C005997
T00047734,2025-10-09,S004,P00309,1,347.84,0,Online,Card,
T00047735,2025/01/30,S001,P00019,4,17.47,1,In-Store,Cash,
T00047736,09-03-2025,S007,P00025,1,260.3,0,In-Store,Cash,C006026
T00047737,2025-04-06,S003,P00398,4,50.07,0,In-Store,Card,C010801
T00047738,01/29/2025,S023,P00035,1,510.84,0,In-Store,Card,C007980
T00047739,2025-11-29,S013,P00253,2,33.39,0,In-Store,Cash,C000142
T00047740,02-10-2025,S024,P00256,1,69.62,0,In-Store,Cash,C004521
T00047741,07/15/2025,S007,P00240,3,77.13,0,In-Store,Card,C005755
T00047742,2025-08-07,S013,P00037,3,581.8,0,Online,Card,C004286
T00047743,07/18/2025,S009,P00017,4,1569.89,0,Online,Card,C004983
T00047744,2025-12-25,S013,P00011,4,1261.85,1,Click&Collect,Card,C007575
T00047745,09/03/2025,S014,P00377,4,2062.71,0,In-Store,Cash,C010274
T00047746,10/25/2025,S002,P00300,2,1522.28,0,In-Store,Card,C002220
T00047747,08/20/2025,S017,P00064,3,158.45,0,Online,Card,C005659
T00047748,2025-01-17,S006,P00190,3,176.11,0,In-Store,Card,
T00047749,2025-01-26,S005,P00217,1,56.24,0,In-Store,Card,C000156
T00047750,10-10-2025,S025,P00157,1,32.41,0,In-Store,Wallet,
T00047751,11/27/2025,S018,P00121,1,636.19,0,In-Store,Card,C001384
T00047752,07-11-2025,S003,P00048,4,1147.56,0,In-Store,Card,C006548
T00047753,02/20/2025,S003,P00154,2,896.71,0,In-Store,Cash,C002533
T00047754,15-11-2025,S002,P00014,2,345.09,0,Online,Card,C004864
T00047755,2025-01-19,S015,P00132,1,140.36,0,In-Store,Cash,C002818
T00047756,2025/08/28,S017,P00281,3,172.08,0,In-Store,Card,
T00047757,09/10/2025,S017,P00105,3,67.34,0,In-Store,Cash,C009134
T00047758,2025/02/16,S001,P00391,4,104.44,0,In-Store,Cash,C001525
T00047759,17-03-2025,S008,P00105,1,66.29,0,Online,Card,C009505
T00047760,07/13/2025,S005,P00349,1,153.02,0,In-Store,Card,C004139
T00047761,11-09-2025,S021,P00033,1,1914.88,0,In-Store,Wallet,
T00047762,08/17/2025,S004,P00227,2,127.03,1,In-Store,Card,C002048
T00047763,08/28/2025,S020,P00009,2,667.06,0,In-Store,Card,C005377
T00047764,2025/12/20,S007,P00184,2,2264.95,0,In-Store,Wallet,C004146
T00047765,2025/11/08,S023,P00162,1,1213.59,0,In-Store,Cash,
T00047766,07/18/2025,S008,P00040,3,246.56,0,In-Store,Wallet,C000581
T00047767,14-04-2025,S009,P00033,4,1877.16,0,In-Store,Card,C004213
T00047768,21-03-2025,S014,P00285,1,1377.23,0,Click&Collect,Card,C008167
T00047769,08-02-2025,S024,P00139,4,1093.99,0,In-Store,Card,C002767
T00047770,2025-02-19,S012,P00097,2,498.33,0,Online,Card,C006540
T00047771,06/03/2025,S013,P00097,3,541.71,0,In-Store,Card,C009965
T00047772,04-07-2025,S010,P00194,4,88.52,0,Click&Collect,Cash,C001245
T00047773,2025/01/05,S008,P00200,1,140.13,1,Online,Card,C010805
T00047774,26-06-2025,S025,P00313,2,424.53,0,Click&Collect,Card,
T00047775,2025-04-13,S016,P00253,1,30.62,0,In-Store,Card,C008032
T00047776,11/25/2025,S025,P00275,3,616.82,0,Online,Card,C011723
T00047777,2025-07-30,S023,P00156,4,1322.75,0,In-Store,Card,C011524
T00047778,10/13/2025,S011,P00371,1,1333.11,1,In-Store,Cash,
T00047779,06-08-2025,S023,P00184,3,1993.87,1,Click&Collect,Cash,C002039
T00047780,01-07-2025,S004,P00331,2,129.67,0,In-Store,Wallet,C002019
T00047781,2025-07-07,S007,P00396,2,34.33,1,In-Store,Card,C010964
T00047782,2025-01-24,S012,P00299,4,77.26,0,In-Store,Cash,C003317
T00047783,21-09-2025,S004,P00176,3,1185.56,0,In-Store,Card,C000189
T00047784,2025/09/09,S001,P00384,3,1398.1,1,In-Store,Cash,C007840
T00047785,02/17/2025,S012,P00167,1,598.48,0,In-Store,Card,C003192
T00047786,08/31/2025,S002,P00027,4,367.6,1,In-Store,Card,C003877
T00047787,2025-12-30,S024,P00228,3,62.23,0,In-Store,Card,C003337
T00047788,24-09-2025,S014,P00224,3,137.61,0,In-Store,Card,C009140
T00047789,05/10/2025,S025,P00013,4,125.41,1,In-Store,Card,
T00047790,2025/07/17,S017,P00345,3,5.81,0,In-Store,Card,C007180
T00047791,2025/06/09,S007,P00197,1,121.43,1,Online,EFT,
T00047792,10/11/2025,S017,P00337,1,34.14,0,In-Store,EFT,C009591
T00047793,08/18/2025,S002,P00017,2,1200.28,1,In-Store,Card,C001536
T00047794,2025-06-09,S013,P00107,4,796.77,1,Online,Card,C009961
T00047795,11/10/2025,S018,P00111,2,1729.91,1,Online,Card,C008053
T00047796,15-10-2025,S012,P00324,3,75.1,0,Click&Collect,EFT,C000055
T00047797,21-11-2025,S006,P00312,1,121.86,0,Click&Collect,Card,C006841
T00047798,2025-12-09,S024,P00019,3,17.53,0,In-Store,EFT,
T00047799,14-12-2025,S006,P00083,3,14.59,1,In-Store,Cash,C010195
T00047800,04/10/2025,S007,P00074,1,1181.87,0,Online,Cash,C005411
T00047801,2025/12/16,S019,P00197,4,154.56,0,In-Store,Card,C005915
T00047802,2025-03-29,S007,P00297,3,34.89,0,Online,EFT,C007684
T00047803,2025/10/23,S006,P00278,3,115.81,0,In-Store,Wallet,C004671
T00047804,09/30/2025,S004,P00029,1,610.58,0,In-Store,Card,C001912
T00047805,2025-08-09,S020,P00392,1,98.55,0,In-Store,Card,C008678
T00047806,2025-10-24,S004,P00365,1,39.3,0,In-Store,Card,C001554
T00047807,04/24/2025,S024,P00257,4,234.54,0,Click&Collect,Cash,C003923
T00047808,2025/09/20,S004,P00363,3,165.55,0,In-Store,Card,
T00047809,04/06/2025,S004,P00354,3,114.2,0,Online,Card,C007010
T00047810,2025-07-24,S025,P00360,1,445.41,0,In-Store,Card,C003579
T00047811,01-03-2025,S014,P00082,3,115.93,0,In-Store,Card,C006219
T00047812,05-03-2025,S018,P00258,2,2017.24,0,In-Store,Card,C008376
T00047813,10/14/2025,S018,P00031,4,1140.87,0,In-Store,EFT,C009251
T00047814,2025-04-23,S008,P00007,3,161.84,0,In-Store,EFT,C004540
T00047815,06/23/2025,S014,P00197,4,146.61,0,In-Store,Card,C001335
T00047816,2025-06-11,S012,P00382,2,5.7,0,In-Store,Wallet,C005584
T00047817,2025/01/21,S023,P00229,2,318.84,0,In-Store,Cash,C007064
T00047818,2025/11/12,S022,P00375,1,456.08,0,In-Store,Card,C007624
T00047819,2025/04/22,S002,P00129,2,474.86,1,Online,Card,C003375
T00047820,2025-02-04,S017,P00264,2,160.64,0,Click&Collect,Cash,
T00047821,08/03/2025,S025,P00288,1,20.77,0,In-Store,Cash,C004543
T00047822,2025-04-30,S012,P00025,2,239.11,0,Online,Card,C006901
T00047823,2025-07-25,S015,P00221,3,1000.11,1,In-Store,Cash,C002128
T00047824,2025-04-18,S020,P00324,3,62.1,0,In-Store,Card,C002100
T00047825,13-02-2025,S006,P00236,2,1148.68,0,Online,Card,C009366
T00047826,2025-05-15,S008,P00348,4,251.53,0,In-Store,Cash,C003847
T00047827,2025-05-24,S016,P00359,3,1999.94,0,Online,Cash,C005286
T00047828,2025-10-05,S025,P00400,4,649.35,0,In-Store,Cash,
T00047829,04/20/2025,S017,P00067,3,596.8,0,In-Store,Card,C011487
T00047830,2025-04-26,S020,P00258,4,1983.17,0,In-Store,Cash,C004884
T00047831,02/01/2025,S001,P00131,2,112.79,1,In-Store,Card,C006705
T00047832,02/20/2025,S003,P00072,2,1378.96,0,Online,Cash,C008637
T00047833,2025/11/22,S021,P00305,3,13.27,0,In-Store,Card,C005175
T00047834,14-07-2025,S020,P00388,1,453.13,0,In-Store,Card,C002006
T00047835,2025-08-02,S002,P00199,2,1390.02,0,In-Store,Cash,C010559
T00047836,2025/10/31,S010,P00134,4,340.34,0,In-Store,EFT,C010173
T00047837,2025-05-23,S006,P00355,2,2483.3,0,In-Store,Card,C010199
T00047838,2025/05/29,S016,P00008,4,83.61,0,In-Store,Card,C005631
T00047839,04/12/2025,S015,P00064,2,153.59,0,Click&Collect,Card,C007894
T00047840,2025-08-09,S001,P00254,2,1108.91,1,In-Store,Card,C002170
T00047841,2025/09/29,S020,P00183,4,489.23,0,In-Store,Card,
T00047842,11/20/2025,S005,P00006,4,193.98,0,Online,Card,
T00047843,11-05-2025,S016,P00308,1,369.25,1,Online,Card,C007199
T00047844,09/15/2025,S021,P00338,1,280.56,0,In-Store,Card,C008957
T00047845,10-05-2025,S016,P00251,3,331.56,0,In-Store,Card,C004481
T00047846,07/08/2025,S025,P00285,1,1218.03,0,In-Store,Card,C004647
T00047847,05/01/2025,S013,P00059,1,1371.89,0,In-Store,Cash,C006636
T00047848,05-12-2025,S007,P00050,1,621.26,1,In-Store,Card,C011344
T00047849,02-10-2025,S013,P00280,2,101.47,0,In-Store,EFT,C007733
T00047850,2025/06/28,S019,P00153,2,333.9,0,Online,Card,C006930
T00047851,02/10/2025,S011,P00219,2,1471.48,0,In-Store,Card,C003558
