txn_id,date,store_id,product_id,qty,unit_price,promo_applied,channel,payment_method,cust_id,gender,age,cust_region,cust_city,revenue
T00044484,2025-06-26,S002,P00210,4,363.66,1,In-Store,EFT,C005793,F,40.0,KwaZulu-Natal,Durban,1454.64
T00044485,2025-01-06,S018,P00167,2,606.72,0,Click&Collect,Card,,,,,,1213.44
T00044486,2025-10-25,S015,P00229,4,262.78,1,In-Store,Cash,C003888,M,23.0,KwaZulu-Natal,Durban,1051.12
T00044487,2025-10-10,S018,P00308,1,496.64,0,In-Store,Cash,C000454,M,35.0,Eastern Cape,East London,496.64
T00044501,2025-01-17,S007,P00388,2,473.3,0,In-Store,Cash,C008725,F,51.0,Eastern Cape,Gqeberha,946.6
T00044504,2025-05-15,S008,P00031,1,1158.14,0,In-Store,Wallet,,,,,,1158.14
T00044507,2025-11-17,S009,P00188,1,755.61,0,Online,Card,C005144,X,32.0,Mpumalanga,Nelspruit,755.61
T00044510,2025-09-03,S011,P00214,1,54.44,0,In-Store,Card,,,,,,54.44
T00044515,2025-05-23,S015,P00192,1,82.65,1,In-Store,Wallet,C011419,M,26.0,Limpopo,Polokwane,82.65
T00044518,2025-08-05,S017,P00322,4,875.8,0,In-Store,Card,,,,,,3503.2
T00044521,2025-03-11,S017,P00190,3,153.55,0,Online,Card,,,,,,460.65
T00044526,2025-02-17,S012,P00112,2,1253.84,1,In-Store,Card,C003390,M,16.0,Eastern Cape,Gqeberha,2507.68
T00044527,2025-07-24,S012,P00051,3,226.85,0,Online,Card,C010476,M,39.0,KwaZulu-Natal,Pietermaritzburg,680.55
T00044528,2025-08-04,S002,P00159,3,635.19,0,In-Store,Card,C005217,F,24.0,Eastern Cape,East London,1905.57
T00044531,2025-01-11,S016,P00301,1,682.71,0,In-Store,Card,C011088,M,35.0,Mpumalanga,Nelspruit,682.71
T00044533,2025-06-02,S013,P00199,2,1406.75,1,In-Store,Cash,C008027,M,16.0,Limpopo,Polokwane,2813.5
T00044547,2025-09-26,S013,P00270,1,1020.37,0,In-Store,EFT,,,,,,1020.37
T00044550,2025-10-25,S006,P00168,3,1421.5,0,In-Store,Card,C007200,M,21.0,Eastern Cape,Gqeberha,4264.5
T00044555,2025-07-03,S021,P00179,3,1099.14,0,Online,Card,C000718,M,19.0,Free State,Bloemfontein,3297.42
T00044559,2025-12-03,S009,P00388,2,494.16,0,In-Store,Wallet,C001638,M,39.0,Northern Cape,Kimberley,988.32
T00044564,2025-01-17,S004,P00144,4,1290.39,0,In-Store,Cash,C009270,F,43.0,Limpopo,Polokwane,5161.56
T00044567,2025-09-08,S006,P00154,2,808.32,0,Online,Card,C010339,M,18.0,KwaZulu-Natal,Durban,1616.64
T00044569,2025-07-28,S004,P00398,2,50.12,0,In-Store,EFT,C008493,F,28.0,Western Cape,Paarl,100.24
T00044583,2025-06-11,S012,P00070,1,287.01,0,In-Store,Wallet,C000535,F,19.0,North West,Rustenburg,287.01
T00044584,2025-02-22,S018,P00313,4,479.06,0,In-Store,Card,C004598,M,33.0,Eastern Cape,East London,1916.24
T00044589,2025-02-10,S012,P00061,4,1960.32,0,In-Store,Cash,,,,,,7841.28
T00044591,2025-11-09,S017,P00207,3,332.03,0,In-Store,EFT,C003709,F,46.0,Limpopo,Polokwane,996.09
T00044594,2025-05-09,S021,P00066,3,1370.35,0,Online,Card,,,,,,4111.05
T00044595,2025-02-14,S011,P00237,4,1182.76,0,In-Store,Card,C002187,M,36.0,Northern Cape,Kimberley,4731.04
T00044596,2025-07-02,S024,P00315,1,436.53,0,In-Store,Wallet,C008723,M,44.0,Free State,Bloemfontein,436.53
T00044599,2025-02-17,S023,P00328,3,2193.74,1,Online,Card,C010192,M,36.0,Gauteng,Johannesburg,6581.22
T00044602,2025-09-06,S025,P00017,4,1166.01,1,Online,Card,C006805,F,34.0,Limpopo,Polokwane,4664.04
T00044606,2025-01-22,S012,P00050,2,653.74,0,In-Store,Card,C008288,M,36.0,Eastern Cape,Gqeberha,1307.48
T00044607,2025-09-24,S010,P00026,3,124.67,0,Online,Card,,,,,,374.01
T00044610,2025-06-18,S015,P00152,3,91.7,0,Click&Collect,Card,C008106,M,58.0,Eastern Cape,East London,275.1
T00044613,2025-06-18,S008,P00174,1,2190.33,0,In-Store,Cash,C005810,F,47.0,North West,Rustenburg,2190.33
T00044616,2025-06-13,S022,P00321,3,59.39,0,In-Store,Card,C006104,M,37.0,Gauteng,Johannesburg,178.17
T00044621,2025-01-28,S007,P00309,1,379.64,0,In-Store,Cash,C007906,F,49.0,Western Cape,Stellenbosch,379.64
T00044627,2025-01-30,S024,P00073,3,1290.44,0,In-Store,Card,C000341,F,19.0,Eastern Cape,Gqeberha,3871.32
T00044628,2025-02-23,S012,P00325,3,146.23,0,In-Store,Card,C010494,M,32.0,KwaZulu-Natal,Pietermaritzburg,438.69
T00044629,2025-08-04,S016,P00048,2,1325.28,0,Click&Collect,Card,C000975,M,18.0,North West,Rustenburg,2650.56
T00044635,2025-05-23,S024,P00338,3,295.59,0,In-Store,Card,C004220,X,39.0,North West,Rustenburg,886.77
T00044636,2025-04-09,S004,P00050,3,830.04,0,In-Store,EFT,C001162,M,16.0,Eastern Cape,Gqeberha,2490.12
T00044638,2025-05-31,S005,P00273,2,169.75,0,In-Store,Card,C002611,F,27.0,Mpumalanga,Nelspruit,339.5
T00044645,2025-02-02,S004,P00045,4,795.74,1,In-Store,Card,C006960,F,18.0,Eastern Cape,East London,3182.96
T00044657,2025-05-03,S022,P00261,1,623.49,0,In-Store,Card,C003748,F,33.0,KwaZulu-Natal,Pietermaritzburg,623.49
T00044663,2025-07-03,S021,P00314,1,59.77,0,In-Store,Card,,,,,,59.77
T00044680,2025-10-26,S004,P00070,1,294.33,0,In-Store,Card,C007676,F,38.0,Gauteng,Pretoria,294.33
T00044681,2025-12-30,S023,P00285,4,1207.59,0,In-Store,Card,C010825,F,19.0,Limpopo,Polokwane,4830.36
T00044685,2025-06-06,S008,P00371,4,1569.35,0,In-Store,Cash,C004442,M,23.0,Limpopo,Polokwane,6277.4
T00044692,2025-03-15,S001,P00261,1,599.41,0,In-Store,Card,C004746,F,21.0,Eastern Cape,East London,599.41
T00044694,2025-06-25,S019,P00045,1,732.55,0,In-Store,Card,C008598,F,43.0,Free State,Bloemfontein,732.55
T00044697,2025-10-29,S023,P00229,1,289.99,0,Click&Collect,Cash,C005814,F,35.0,North West,Rustenburg,289.99
T00044700,2025-08-12,S025,P00026,4,113.75,0,Online,EFT,C010662,F,38.0,KwaZulu-Natal,Durban,455.0
T00044703,2025-06-06,S018,P00221,1,1107.23,0,In-Store,Card,C010081,M,31.0,Northern Cape,Kimberley,1107.23
T00044711,2025-08-17,S022,P00124,4,1502.12,0,In-Store,Card,C008902,F,22.0,KwaZulu-Natal,Durban,6008.48
T00044712,2025-10-15,S021,P00270,1,849.37,0,In-Store,Card,C006563,F,16.0,KwaZulu-Natal,Durban,849.37
T00044717,2025-12-07,S023,P00345,3,5.16,0,In-Store,Card,,,,,,15.48
T00044732,2025-07-10,S019,P00014,1,345.52,0,In-Store,Cash,C008555,F,16.0,Limpopo,Polokwane,345.52
T00044733,2025-02-17,S013,P00139,2,1227.22,0,Online,Cash,C008338,F,57.0,Free State,Bloemfontein,2454.44
T00044734,2025-04-30,S014,P00276,2,809.37,0,In-Store,Cash,C004617,M,27.0,KwaZulu-Natal,Durban,1618.74
T00044741,2025-04-27,S016,P00133,2,333.49,1,In-Store,Card,C004309,F,23.0,Eastern Cape,East London,666.98
T00044745,2025-11-11,S022,P00355,1,2311.13,0,In-Store,Card,C006949,F,41.0,Limpopo,Polokwane,2311.13
T00044746,2025-08-17,S015,P00205,3,9.43,1,Online,Card,C005445,F,43.0,Gauteng,Pretoria,28.29
T00044753,2025-06-05,S003,P00326,4,507.2,1,In-Store,Cash,C005122,F,28.0,North West,Rustenburg,2028.8
T00044754,2025-06-22,S008,P00125,2,45.74,0,In-Store,Wallet,C002082,F,28.0,Free State,Bloemfontein,91.48
T00044755,2025-09-30,S012,P00040,2,235.93,1,In-Store,Card,C007176,M,31.0,Eastern Cape,Gqeberha,471.86
T00044757,2025-11-03,S010,P00246,4,468.71,1,In-Store,Card,C002885,M,29.0,Eastern Cape,Gqeberha,1874.84
T00044768,2025-09-01,S025,P00235,1,315.89,0,Online,Card,,,,,,315.89
T00044770,2025-06-09,S003,P00161,2,131.31,0,In-Store,Cash,C008248,M,34.0,Northern Cape,Kimberley,262.62
T00044777,2025-02-08,S010,P00077,1,284.54,0,In-Store,Card,,,,,,284.54
T00044778,2025-04-24,S004,P00330,3,61.09,1,In-Store,Card,C010606,M,46.0,KwaZulu-Natal,Pietermaritzburg,183.27
T00044779,2025-11-02,S004,P00077,2,188.81,1,In-Store,EFT,C009097,M,45.0,North West,Rustenburg,377.62
T00044782,2025-12-15,S024,P00347,3,865.37,0,In-Store,EFT,C007027,F,23.0,Western Cape,Paarl,2596.11
T00044783,2025-07-16,S001,P00252,3,101.43,0,Click&Collect,Cash,,,,,,304.29
T00044784,2025-02-16,S002,P00131,1,114.99,0,Online,Card,C008308,M,60.0,Gauteng,Pretoria,114.99
T00044785,2025-05-06,S002,P00181,4,292.2,0,In-Store,EFT,C006199,M,34.0,Limpopo,Polokwane,1168.8
T00044789,2025-06-19,S001,P00305,2,14.07,0,In-Store,Cash,C003292,M,35.0,Western Cape,Stellenbosch,28.14
T00044790,2025-12-06,S018,P00288,2,16.94,1,In-Store,Cash,C011236,F,36.0,Limpopo,Polokwane,33.88
T00044791,2025-02-15,S012,P00136,4,100.16,0,In-Store,Card,C011170,M,60.0,Gauteng,Pretoria,400.64
T00044796,2025-09-30,S003,P00347,1,799.54,0,In-Store,Card,C007406,F,61.0,Mpumalanga,Nelspruit,799.54
T00044807,2025-10-05,S024,P00297,4,40.26,0,In-Store,EFT,C011502,M,22.0,Free State,Bloemfontein,161.04
T00044818,2025-10-20,S024,P00084,4,66.13,0,Online,Card,C007401,F,49.0,North West,Rustenburg,264.52
T00044824,2025-01-28,S022,P00006,2,203.52,0,In-Store,Cash,C000431,F,36.0,Northern Cape,Kimberley,407.04
T00044828,2025-06-25,S019,P00111,4,2680.57,0,In-Store,Cash,,,,,,10722.28
T00044835,2025-04-20,S007,P00312,1,100.13,1,In-Store,Card,C003211,F,52.0,Northern Cape,Kimberley,100.13
T00044837,2025-10-03,S009,P00283,1,638.45,0,In-Store,Cash,C004935,F,54.0,North West,Rustenburg,638.45
T00044840,2025-02-13,S010,P00072,2,1395.43,0,Click&Collect,Card,C001216,F,49.0,Free State,Bloemfontein,2790.86
T00044841,2025-04-16,S011,P00065,2,1399.42,0,In-Store,Card,C007615,M,17.0,Gauteng,Midrand,2798.84
T00044850,2025-09-12,S024,P00089,3,9.77,0,Online,Card,C005243,F,40.0,North West,Rustenburg,29.31
T00044856,2025-05-29,S021,P00347,1,1008.51,0,In-Store,Cash,,,,,,1008.51
T00044866,2025-07-04,S006,P00140,4,441.57,0,In-Store,Card,C002832,M,41.0,Free State,Bloemfontein,1766.28
T00044868,2025-10-18,S024,P00287,4,124.2,0,In-Store,Wallet,,,,,,496.8
T00044869,2025-04-03,S007,P00170,1,1028.54,0,In-Store,EFT,C010281,F,25.0,North West,Rustenburg,1028.54
T00044872,2025-11-20,S019,P00252,2,104.51,0,In-Store,Card,C003809,F,32.0,Free State,Bloemfontein,209.02
T00044875,2025-09-07,S014,P00177,4,1763.95,0,In-Store,Card,C000503,M,16.0,Free State,Bloemfontein,7055.8
T00044877,2025-05-28,S018,P00158,2,983.74,0,In-Store,Card,C001477,M,44.0,Mpumalanga,Nelspruit,1967.48
T00044880,2025-12-01,S023,P00211,4,381.77,0,In-Store,Card,C002321,F,33.0,Eastern Cape,Gqeberha,1527.08
T00044883,2025-02-12,S004,P00398,1,50.81,0,In-Store,Cash,,,,,,50.81
T00044884,2025-07-15,S014,P00150,2,67.65,0,In-Store,Card,C010929,F,17.0,Northern Cape,Kimberley,135.3
T00044887,2025-05-19,S009,P00374,4,1309.77,0,Online,EFT,,,,,,5239.08
T00044889,2025-07-16,S006,P00202,2,1410.95,0,In-Store,Card,,,,,,2821.9
T00044895,2025-08-04,S020,P00155,1,1460.39,0,Click&Collect,Card,C007063,F,16.0,Mpumalanga,Nelspruit,1460.39
T00044896,2025-10-26,S011,P00324,3,82.05,0,In-Store,Card,C006187,F,33.0,KwaZulu-Natal,Pietermaritzburg,246.15
T00044901,2025-05-26,S024,P00048,3,1166.45,1,In-Store,Card,C001066,F,53.0,Western Cape,Paarl,3499.35
T00044912,2025-05-01,S020,P00304,2,94.46,0,In-Store,Card,C011133,M,18.0,Limpopo,Polokwane,188.92
T00044917,2025-04-12,S025,P00398,1,43.12,1,Online,Card,C007306,F,40.0,Free State,Bloemfontein,43.12
T00044920,2025-01-20,S004,P00374,1,949.74,1,In-Store,Card,C010256,X,40.0,Northern Cape,Kimberley,949.74
T00044923,2025-09-15,S012,P00343,2,1074.47,0,In-Store,Card,C004685,F,38.0,Northern Cape,Kimberley,2148.94
T00044928,2025-03-13,S022,P00127,3,455.84,0,In-Store,Cash,C004038,F,30.0,North West,Rustenburg,1367.52
T00044938,2025-05-05,S002,P00233,2,41.32,0,In-Store,EFT,C006531,F,20.0,Limpopo,Polokwane,82.64
T00044942,2025-04-08,S007,P00078,1,401.81,0,In-Store,Cash,C005674,M,27.0,Mpumalanga,Nelspruit,401.81
T00044946,2025-10-28,S001,P00094,3,77.36,1,In-Store,Cash,C004663,F,53.0,Eastern Cape,East London,232.08
T00044949,2025-12-21,S013,P00264,4,189.0,0,In-Store,Card,,,,,,756.0
T00044957,2025-09-23,S005,P00351,4,718.87,0,In-Store,Card,C003615,F,30.0,Limpopo,Polokwane,2875.48
T00044964,2025-11-20,S025,P00103,2,182.83,1,Online,Card,C004542,X,28.0,North West,Rustenburg,365.66
T00044965,2025-11-05,S020,P00372,3,920.68,0,In-Store,Card,C003273,M,32.0,Gauteng,Johannesburg,2762.04
T00044971,2025-06-28,S022,P00360,4,459.75,0,In-Store,Card,,,,,,1839.0
T00044973,2025-06-29,S001,P00370,4,1793.83,0,Online,Card,C009778,M,16.0,Free State,Bloemfontein,7175.32
T00044977,2025-02-21,S022,P00147,4,181.73,0,In-Store,EFT,C001846,M,16.0,KwaZulu-Natal,Pietermaritzburg,726.92
T00044978,2025-10-18,S025,P00380,2,2669.03,0,In-Store,Card,C010780,F,34.0,Limpopo,Polokwane,5338.06
T00044980,2025-10-25,S022,P00239,1,411.79,1,Click&Collect,Cash,C011969,M,36.0,Mpumalanga,Nelspruit,411.79
T00044982,2025-07-13,S012,P00221,1,1118.31,0,In-Store,Card,C011267,F,18.0,Eastern Cape,Gqeberha,1118.31
T00044989,2025-10-05,S004,P00227,3,132.64,0,Click&Collect,EFT,C002181,F,49.0,Western Cape,Paarl,397.92
T00044992,2025-11-30,S015,P00199,4,1347.58,0,In-Store,Cash,C007109,F,46.0,Free State,Bloemfontein,5390.32
T00044993,2025-10-13,S013,P00186,2,359.08,0,Online,EFT,C006651,M,20.0,Mpumalanga,Nelspruit,718.16
T00044994,2025-07-10,S019,P00099,3,949.56,1,In-Store,Card,C009345,F,34.0,Free State,Bloemfontein,2848.68
T00044995,2025-03-25,S021,P00393,3,31.82,1,In-Store,Card,C006346,F,32.0,North West,Rustenburg,95.46
T00044996,2025-02-28,S007,P00265,4,120.94,0,In-Store,Wallet,,,,,,483.76
T00045001,2025-05-08,S013,P00062,4,857.69,1,In-Store,Card,C010024,M,37.0,KwaZulu-Natal,Pietermaritzburg,3430.76
T00045002,2025-08-03,S007,P00188,2,782.98,0,Online,Card,C010027,M,36.0,Western Cape,Cape Town,1565.96
T00045011,2025-08-02,S018,P00206,4,19.79,0,In-Store,Card,C010769,M,37.0,Northern Cape,Kimberley,79.16
T00045016,2025-05-05,S017,P00149,3,132.06,0,In-Store,Card,,,,,,396.18
T00045021,2025-07-10,S019,P00314,3,60.98,0,Online,Wallet,C000389,M,21.0,Gauteng,Soweto,182.94
T00045024,2025-06-21,S015,P00398,3,51.73,0,Online,Cash,C011685,M,45.0,Gauteng,Pretoria,155.19
T00045026,2025-05-02,S012,P00129,1,386.68,0,In-Store,Card,C000642,F,21.0,Mpumalanga,Nelspruit,386.68
T00045028,2025-03-26,S020,P00007,3,145.73,0,In-Store,Card,,,,,,437.19
T00045031,2025-03-22,S005,P00023,1,872.77,1,Online,Card,C011193,F,36.0,Free State,Bloemfontein,872.77
T00045042,2025-09-12,S006,P00009,2,664.06,0,In-Store,Cash,C007251,F,29.0,Mpumalanga,Nelspruit,1328.12
T00045046,2025-04-30,S006,P00003,3,1448.69,0,Click&Collect,Card,C011022,F,50.0,Gauteng,Pretoria,4346.07
T00045051,2025-11-15,S022,P00084,2,59.35,0,Online,Card,C002489,F,39.0,Western Cape,Cape Town,118.7
T00045053,2025-12-10,S004,P00056,4,518.55,0,Online,Cash,C006651,M,20.0,Mpumalanga,Nelspruit,2074.2
T00045055,2025-10-08,S024,P00314,4,55.23,0,In-Store,Card,C009458,M,29.0,Limpopo,Polokwane,220.92
T00045056,2025-01-22,S012,P00219,4,1437.61,0,In-Store,Card,C006602,M,38.0,KwaZulu-Natal,Durban,5750.44
T00045059,2025-12-28,S015,P00041,2,1262.23,0,In-Store,Card,C009296,F,51.0,Northern Cape,Kimberley,2524.46
T00045061,2025-01-04,S004,P00205,4,12.38,0,In-Store,Card,,,,,,49.52
T00045069,2025-08-03,S009,P00223,4,980.2,0,In-Store,Cash,C002081,M,40.0,Free State,Bloemfontein,3920.8
T00045070,2025-07-02,S023,P00324,2,73.22,0,In-Store,EFT,C010448,F,32.0,North West,Rustenburg,146.44
T00045073,2025-03-06,S021,P00127,1,485.36,0,In-Store,Card,C001557,X,50.0,Eastern Cape,East London,485.36
T00045075,2025-11-29,S015,P00311,1,85.97,1,Online,Card,C004714,M,35.0,Eastern Cape,Gqeberha,85.97
T00045088,2025-09-04,S006,P00142,1,678.65,0,Online,Card,C005346,X,37.0,Free State,Bloemfontein,678.65
T00045091,2025-04-30,S002,P00224,2,123.19,1,In-Store,Card,C010268,M,52.0,Western Cape,Stellenbosch,246.38
T00045092,2025-10-10,S016,P00361,1,382.17,0,In-Store,EFT,C011110,M,49.0,Limpopo,Polokwane,382.17
T00045097,2025-11-25,S009,P00058,4,599.94,0,In-Store,Cash,C004643,M,34.0,KwaZulu-Natal,Pietermaritzburg,2399.76
T00045104,2025-03-05,S024,P00313,3,479.31,0,In-Store,Card,C005290,F,37.0,Eastern Cape,East London,1437.93
T00045105,2025-08-26,S023,P00089,1,10.9,0,In-Store,EFT,,,,,,10.9
T00045114,2025-12-26,S016,P00192,3,100.67,0,Click&Collect,EFT,C011463,F,21.0,North West,Rustenburg,302.01
T00045118,2025-05-14,S003,P00240,1,77.59,0,In-Store,EFT,C007088,F,44.0,Free State,Bloemfontein,77.59
T00045123,2025-01-30,S024,P00358,4,51.87,0,In-Store,Card,C005336,M,20.0,Gauteng,Pretoria,207.48
T00045127,2025-04-09,S003,P00278,2,106.19,0,Click&Collect,Card,C005464,X,35.0,Free State,Bloemfontein,212.38
T00045137,2025-01-15,S021,P00203,3,15.0,0,In-Store,EFT,,,,,,45.0
T00045138,2025-11-12,S002,P00328,2,2452.56,0,Click&Collect,Cash,C006227,M,44.0,Northern Cape,Kimberley,4905.12
T00045141,2025-12-06,S021,P00340,3,92.27,1,In-Store,Cash,,,,,,276.81
T00045145,2025-07-01,S018,P00092,2,741.8,0,Online,Wallet,C002856,F,41.0,Mpumalanga,Nelspruit,1483.6
T00045147,2025-03-07,S002,P00126,2,355.1,0,In-Store,Wallet,C006719,F,35.0,Gauteng,Soweto,710.2
T00045148,2025-03-12,S010,P00231,3,451.08,0,Click&Collect,Card,C005450,F,50.0,Western Cape,Paarl,1353.24
T00045151,2025-04-15,S013,P00334,2,158.83,0,In-Store,Card,C009756,M,42.0,Western Cape,Paarl,317.66
T00045155,2025-08-11,S018,P00217,2,50.93,0,In-Store,Card,C010463,F,17.0,Free State,Bloemfontein,101.86
T00045165,2025-01-20,S014,P00130,4,95.44,0,In-Store,Card,C010645,F,29.0,KwaZulu-Natal,Durban,381.76
T00045167,2025-06-10,S007,P00092,4,589.02,0,In-Store,Card,C002968,M,45.0,Northern Cape,Kimberley,2356.08
T00045168,2025-07-30,S017,P00196,1,215.88,0,In-Store,Card,C006657,F,57.0,Limpopo,Polokwane,215.88
T00045172,2025-08-18,S005,P00128,3,83.8,0,In-Store,Card,C010161,M,16.0,Northern Cape,Kimberley,251.4
T00045185,2025-11-26,S018,P00159,4,583.13,1,In-Store,EFT,C000857,M,31.0,Gauteng,Johannesburg,2332.52
T00045192,2025-01-14,S023,P00295,2,189.23,0,Online,Card,C009028,M,22.0,Northern Cape,Kimberley,378.46
T00045196,2025-04-21,S018,P00310,2,1268.13,0,In-Store,Card,C005997,F,27.0,Mpumalanga,Nelspruit,2536.26
T00045198,2025-05-01,S005,P00046,2,698.67,0,In-Store,Card,C000777,X,40.0,Mpumalanga,Nelspruit,1397.34
T00045200,2025-01-27,S003,P00152,4,115.86,0,In-Store,Card,,,,,,463.44
T00045203,2025-07-18,S013,P00396,1,38.21,0,In-Store,Card,C000548,M,30.0,Western Cape,Paarl,38.21
T00045205,2025-09-12,S002,P00261,4,636.9,0,In-Store,Card,C004456,F,16.0,Limpopo,Polokwane,2547.6
T00045208,2025-09-07,S016,P00041,1,1068.67,0,Online,Cash,C011176,F,21.0,Free State,Bloemfontein,1068.67
T00045209,2025-12-14,S021,P00300,1,1581.91,0,In-Store,Card,C002603,X,52.0,North West,Rustenburg,1581.91
T00045211,2025-10-28,S002,P00146,3,774.74,0,In-Store,Cash,C011069,F,47.0,Gauteng,Pretoria,2324.22
T00045213,2025-09-24,S023,P00161,2,127.92,0,In-Store,Cash,C002300,M,19.0,Northern Cape,Kimberley,255.84
T00045214,2025-12-09,S006,P00189,3,162.74,0,In-Store,Card,C009761,F,34.0,Limpopo,Polokwane,488.22
T00045218,2025-03-31,S024,P00385,1,200.52,1,Online,Card,C006930,M,34.0,North West,Rustenburg,200.52
T00045221,2025-11-18,S017,P00116,4,229.92,0,In-Store,Card,C011788,F,37.0,KwaZulu-Natal,Durban,919.68
T00045224,2025-07-20,S024,P00256,1,53.7,1,In-Store,EFT,C008438,M,25.0,Mpumalanga,Nelspruit,53.7
T00045228,2025-07-27,S001,P00374,4,1120.01,0,In-Store,Card,C008618,M,22.0,Limpopo,Polokwane,4480.04
T00045230,2025-02-08,S003,P00249,2,283.54,0,In-Store,Cash,C011133,M,18.0,Limpopo,Polokwane,567.08
T00045231,2025-11-24,S005,P00049,2,332.69,0,In-Store,Card,C001887,M,46.0,Gauteng,Midrand,665.38
T00045232,2025-12-10,S023,P00023,1,896.49,1,In-Store,Cash,C011015,F,37.0,Eastern Cape,East London,896.49
T00045236,2025-08-11,S006,P00192,4,106.27,1,Online,Card,C008847,M,43.0,North West,Rustenburg,425.08
T00045248,2025-05-20,S016,P00020,2,1005.38,0,In-Store,Card,C004874,M,17.0,Limpopo,Polokwane,2010.76
T00045254,2025-07-10,S023,P00008,2,86.63,0,Click&Collect,Card,C010936,F,34.0,KwaZulu-Natal,Pietermaritzburg,173.26
T00045259,2025-10-13,S005,P00114,1,1974.88,0,In-Store,Card,C000787,F,29.0,Gauteng,Midrand,1974.88
T00045260,2025-04-29,S014,P00370,1,2019.04,0,In-Store,Cash,C011979,M,45.0,Mpumalanga,Nelspruit,2019.04
T00045267,2025-01-13,S016,P00080,3,139.01,0,In-Store,Cash,C003968,F,50.0,North West,Rustenburg,417.03
T00045268,2025-09-15,S001,P00237,3,1239.73,0,In-Store,Card,C007354,F,24.0,Northern Cape,Kimberley,3719.19
T00045270,2025-07-20,S004,P00292,1,650.26,0,In-Store,Card,C008857,M,31.0,Gauteng,Johannesburg,650.26
T00045273,2025-02-18,S017,P00295,2,220.73,0,In-Store,Card,C008900,M,45.0,Eastern Cape,Gqeberha,441.46
T00045274,2025-04-15,S016,P00021,2,42.58,1,In-Store,Card,C004571,M,51.0,Northern Cape,Kimberley,85.16
T00045275,2025-02-13,S018,P00399,1,384.26,0,Click&Collect,Card,,,,,,384.26
T00045276,2025-04-21,S018,P00349,2,176.89,0,In-Store,Cash,C007296,F,20.0,Mpumalanga,Nelspruit,353.78
T00045279,2025-11-01,S004,P00325,4,131.25,0,In-Store,Card,C004457,M,25.0,Limpopo,Polokwane,525.0
T00045283,2025-07-11,S011,P00271,4,389.26,0,In-Store,EFT,C002841,F,52.0,North West,Rustenburg,1557.04
T00045288,2025-02-06,S012,P00337,1,31.46,0,In-Store,Card,C007854,M,16.0,Western Cape,Cape Town,31.46
T00045291,2025-05-20,S003,P00209,2,524.52,1,In-Store,EFT,C004670,F,22.0,Gauteng,Johannesburg,1049.04
T00045292,2025-06-18,S014,P00279,4,369.48,0,Online,Card,C006892,M,32.0,Limpopo,Polokwane,1477.92
T00045298,2025-12-10,S011,P00061,4,1672.9,0,Online,Cash,C010363,M,28.0,Gauteng,Johannesburg,6691.6
T00045303,2025-05-29,S003,P00141,1,42.45,1,In-Store,Cash,C005870,M,58.0,Northern Cape,Kimberley,42.45
T00045310,2025-09-10,S023,P00328,2,2290.28,0,In-Store,Card,C006255,M,37.0,Free State,Bloemfontein,4580.56
T00045314,2025-03-15,S002,P00238,4,1973.96,0,Click&Collect,Card,C004937,F,16.0,KwaZulu-Natal,Pietermaritzburg,7895.84
T00045317,2025-12-19,S006,P00117,2,735.69,0,In-Store,Card,C008932,F,29.0,Mpumalanga,Nelspruit,1471.38
T00045324,2025-01-07,S018,P00072,4,1369.65,0,Click&Collect,Card,C005537,F,31.0,Limpopo,Polokwane,5478.6
T00045327,2025-11-09,S016,P00351,2,575.84,1,In-Store,Cash,,,,,,1151.68
T00045328,2025-12-14,S010,P00356,2,798.54,1,In-Store,Card,,,,,,1597.08
T00045334,2025-07-11,S025,P00196,1,216.43,0,In-Store,Cash,C005938,F,48.0,KwaZulu-Natal,Durban,216.43
T00045335,2025-08-29,S002,P00031,1,1251.66,0,Online,Card,C001873,F,39.0,Northern Cape,Kimberley,1251.66
T00045338,2025-06-08,S009,P00140,1,540.64,0,In-Store,Wallet,C004962,M,31.0,Northern Cape,Kimberley,540.64
T00045340,2025-06-04,S008,P00269,4,1854.28,0,Click&Collect,EFT,C004479,F,45.0,Free State,Bloemfontein,7417.12
T00045342,2025-03-09,S001,P00397,1,832.21,0,In-Store,Card,C004578,F,52.0,Free State,Bloemfontein,832.21
T00045351,2025-01-27,S006,P00013,3,159.41,0,Click&Collect,Card,C010469,M,17.0,North West,Rustenburg,478.23
T00045358,2025-03-20,S002,P00305,2,14.58,0,In-Store,Card,C010121,F,31.0,Free State,Bloemfontein,29.16
T00045364,2025-01-07,S018,P00261,2,624.63,0,In-Store,Cash,C006172,M,35.0,Free State,Bloemfontein,1249.26
T00045368,2025-05-03,S016,P00338,3,278.26,0,In-Store,Cash,C011511,F,32.0,Eastern Cape,East London,834.78
T00045372,2025-06-09,S014,P00324,2,70.84,0,In-Store,Card,C007479,F,32.0,Gauteng,Johannesburg,141.68
T00045379,2025-03-10,S019,P00371,1,1537.3,0,In-Store,EFT,C007574,M,26.0,Free State,Bloemfontein,1537.3
T00045386,2025-05-23,S005,P00142,3,534.09,1,In-Store,Cash,C008522,M,51.0,Gauteng,Midrand,1602.27
T00045388,2025-07-23,S021,P00108,1,188.06,0,In-Store,EFT,C001002,X,45.0,Eastern Cape,East London,188.06
T00045394,2025-07-11,S021,P00323,1,42.33,0,In-Store,Card,C001739,M,16.0,Western Cape,Cape Town,42.33
T00045395,2025-04-24,S015,P00336,4,119.73,0,In-Store,Card,C005161,F,18.0,Free State,Bloemfontein,478.92
